,0,1,2,3,4,5,6,7,8,9,y
427,53,0,0.7,0.1,182,20,33,4.8,1.9,0.6,0
428,47,0,0.8,0.2,236,10,13,6.7,2.9,0.76,1
429,29,1,0.7,0.2,165,55,87,7.5,4.6,1.58,0
430,41,0,0.9,0.2,201,31,24,7.6,3.8,1,1
431,30,0,0.7,0.2,194,32,36,7.5,3.6,0.92,1
432,17,0,0.5,0.1,206,28,21,7.1,4.5,1.7,1
433,23,1,1,0.3,212,41,80,6.2,3.1,1,0
434,35,1,1.6,0.7,157,15,44,5.2,2.5,0.9,0
435,65,1,0.8,0.2,162,30,90,3.8,1.4,0.5,0
436,42,0,0.8,0.2,168,25,18,6.2,3.1,1,0
437,49,0,0.8,0.2,198,23,20,7,4.3,1.5,0
438,42,0,2.3,1.1,292,29,39,4.1,1.8,0.7,0
439,42,0,7.4,3.6,298,52,102,4.6,1.9,0.7,0
440,42,0,0.7,0.2,152,35,81,6.2,3.2,1.06,0
441,61,1,0.8,0.2,163,18,19,6.3,2.8,0.8,1
442,17,1,0.9,0.2,279,40,46,7.3,4,1.2,1
443,54,1,0.8,0.2,181,35,20,5.5,2.7,0.96,0
444,45,0,23.3,12.8,1550,425,511,7.7,3.5,0.8,0
445,48,0,0.8,0.2,142,26,25,6,2.6,0.7,0
446,48,0,0.9,0.2,173,26,27,6.2,3.1,1,0
447,65,1,7.9,4.3,282,50,72,6,3,1,0
448,35,1,0.8,0.2,279,20,25,7.2,3.2,0.8,0
449,58,1,0.9,0.2,1100,25,36,7.1,3.5,0.9,0
450,46,1,0.7,0.2,224,40,23,7.1,3,0.7,0
451,28,1,0.6,0.2,159,15,16,7,3.5,1,1
452,21,0,0.6,0.1,186,25,22,6.8,3.4,1,0
453,32,1,0.7,0.2,189,22,43,7.4,3.1,0.7,1
454,61,1,0.8,0.2,192,28,35,6.9,3.4,0.9,1
455,26,1,6.8,3.2,140,37,19,3.6,0.9,0.3,0
456,65,1,1.1,0.5,686,16,46,5.7,1.5,0.35,0
457,22,0,2.2,1,215,159,51,5.5,2.5,0.8,0
458,28,0,0.8,0.2,309,55,23,6.8,4.1,1.51,0
459,38,1,0.7,0.2,110,22,18,6.4,2.5,0.64,0
460,25,1,0.8,0.1,130,23,42,8,4,1,0
461,45,0,0.7,0.2,164,21,53,4.5,1.4,0.45,1
462,45,0,0.6,0.1,270,23,42,5.1,2,0.5,1
463,28,0,0.6,0.1,137,22,16,4.9,1.9,0.6,1
464,28,0,1,0.3,90,18,108,6.8,3.1,0.8,1
465,66,1,1,0.3,190,30,54,5.3,2.1,0.6,0
466,66,1,0.8,0.2,165,22,32,4.4,2,0.8,0
467,66,1,1.1,0.5,167,13,56,7.1,4.1,1.36,0
468,49,0,0.6,0.1,185,17,26,6.6,2.9,0.7,1
469,42,1,0.7,0.2,197,64,33,5.8,2.4,0.7,1
470,42,1,1,0.3,154,38,21,6.8,3.9,1.3,1
471,35,1,2,1.1,226,33,135,6,2.7,0.8,1
472,38,1,2.2,1,310,119,42,7.9,4.1,1,1
473,38,1,0.9,0.3,310,15,25,5.5,2.7,1,0
474,55,1,0.6,0.2,220,24,32,5.1,2.4,0.88,0
475,33,1,7.1,3.7,196,622,497,6.9,3.6,1.09,0
476,33,1,3.4,1.6,186,779,844,7.3,3.2,0.7,0
477,7,1,0.5,0.1,352,28,51,7.9,4.2,1.1,1
478,45,1,2.3,1.3,282,132,368,7.3,4,1.2,0
479,45,1,1.1,0.4,92,91,188,7.2,3.8,1.11,0
480,30,1,0.8,0.2,182,46,57,7.8,4.3,1.2,1
481,62,1,5,2.1,103,18,40,5,2.1,1.72,0
482,22,0,6.7,3.2,850,154,248,6.2,2.8,0.8,0
483,42,0,0.8,0.2,195,18,15,6.7,3,0.8,0
484,32,1,0.7,0.2,276,102,190,6,2.9,0.93,0
485,60,1,0.7,0.2,171,31,26,7,3.5,1,1
486,65,1,0.8,0.1,146,17,29,5.9,3.2,1.18,1
487,53,0,0.8,0.2,193,96,57,6.7,3.6,1.16,0
488,27,1,1,0.3,180,56,111,6.8,3.9,1.85,1
489,35,0,1,0.3,805,133,103,7.9,3.3,0.7,0
490,65,1,0.7,0.2,265,30,28,5.2,1.8,0.52,1
491,25,1,0.7,0.2,185,196,401,6.5,3.9,1.5,0
492,32,1,0.7,0.2,165,31,29,6.1,3,0.96,1
493,24,1,1,0.2,189,52,31,8,4.8,1.5,0
494,67,1,2.2,1.1,198,42,39,7.2,3,0.7,0
495,68,1,1.8,0.5,151,18,22,6.5,4,1.6,0
496,55,1,3.6,1.6,349,40,70,7.2,2.9,0.6,0
497,70,1,2.7,1.2,365,62,55,6,2.4,0.6,0
498,36,1,2.8,1.5,305,28,76,5.9,2.5,0.7,0
499,42,1,0.8,0.2,127,29,30,4.9,2.7,1.2,0
500,53,1,19.8,10.4,238,39,221,8.1,2.5,0.4,0
501,32,1,30.5,17.1,218,39,79,5.5,2.7,0.9,0
502,32,1,32.6,14.1,219,95,235,5.8,3.1,1.1,0
503,56,1,17.7,8.8,239,43,185,5.6,2.4,0.7,0
504,50,1,0.9,0.3,194,190,73,7.5,3.9,1,0
505,46,1,18.4,8.5,450,119,230,7.5,3.3,0.7,0
506,46,1,20,10,254,140,540,5.4,3,1.2,0
507,37,0,0.8,0.2,205,31,36,9.2,4.6,1,1
508,45,1,2.2,1.6,320,37,48,6.8,3.4,1,0
509,56,1,1,0.3,195,22,28,5.8,2.6,0.8,1
510,69,1,0.9,0.2,215,32,24,6.9,3,0.7,0
511,49,1,1,0.3,230,48,58,8.4,4.2,1,0
512,49,1,3.9,2.1,189,65,181,6.9,3,0.7,0
513,60,1,0.9,0.3,168,16,24,6.7,3,0.8,0
514,28,1,0.9,0.2,215,50,28,8,4,1,0
515,45,1,2.9,1.4,210,74,68,7.2,3.6,1,0
516,35,1,26.3,12.1,108,168,630,9.2,2,0.3,0
517,62,1,1.8,0.9,224,69,155,8.6,4,0.8,0
518,55,1,4.4,2.9,230,14,25,7.1,2.1,0.4,0
519,46,0,0.8,0.2,185,24,15,7.9,3.7,0.8,0
520,50,1,0.6,0.2,137,15,16,4.8,2.6,1.1,0
521,29,1,0.8,0.2,156,12,15,6.8,3.7,1.1,1
522,53,0,0.9,0.2,210,35,32,8,3.9,0.9,1
523,46,1,9.4,5.2,268,21,63,6.4,2.8,0.8,0
524,40,1,3.5,1.6,298,68,200,7.1,3.4,0.9,0
525,45,1,1.7,0.8,315,12,38,6.3,2.1,0.5,0
526,55,1,3.3,1.5,214,54,152,5.1,1.8,0.5,0
527,22,0,1.1,0.3,138,14,21,7,3.8,1.1,1
528,40,1,30.8,18.3,285,110,186,7.9,2.7,0.5,0
529,62,1,0.7,0.2,162,12,17,8.2,3.2,0.6,1
530,46,0,1.4,0.4,298,509,623,3.6,1,0.3,0
531,39,1,1.6,0.8,230,88,74,8,4,1,1
532,60,1,19.6,9.5,466,46,52,6.1,2,0.4,0
533,46,1,15.8,7.2,227,67,220,6.9,2.6,0.6,0
534,10,0,0.8,0.1,395,25,75,7.6,3.6,0.9,0
535,52,1,1.8,0.8,97,85,78,6.4,2.7,0.7,0
536,65,0,0.7,0.2,406,24,45,7.2,3.5,0.9,1
537,42,1,0.8,0.2,114,21,23,7,3,0.7,1
538,42,1,0.8,0.2,198,29,19,6.6,3,0.8,1
539,62,1,0.7,0.2,173,46,47,7.3,4.1,1.2,1
540,40,1,1.2,0.6,204,23,27,7.6,4,1.1,0
541,54,0,5.5,3.2,350,67,42,7,3.2,0.8,0
542,45,0,0.7,0.2,153,41,42,4.5,2.2,0.9,1
543,45,1,20.2,11.7,188,47,32,5.4,2.3,0.7,0
544,50,0,27.7,10.8,380,39,348,7.1,2.3,0.4,0
545,42,1,11.1,6.1,214,60,186,6.9,2.8,2.8,0
546,40,0,2.1,1,768,74,141,7.8,4.9,1.6,0
547,46,1,3.3,1.5,172,25,41,5.6,2.4,0.7,0
548,29,1,1.2,0.4,160,20,22,6.2,3,0.9,1
549,45,1,0.6,0.1,196,29,30,5.8,2.9,1,0
550,46,1,10.2,4.2,232,58,140,7,2.7,0.6,0
551,73,1,1.8,0.9,220,20,43,6.5,3,0.8,0
552,55,1,0.8,0.2,290,139,87,7,3,0.7,0
553,51,1,0.7,0.1,180,25,27,6.1,3.1,1,0
554,51,1,2.9,1.2,189,80,125,6.2,3.1,1,0
555,51,1,4,2.5,275,382,330,7.5,4,1.1,0
556,26,1,42.8,19.7,390,75,138,7.5,2.6,0.5,0
557,66,1,15.2,7.7,356,321,562,6.5,2.2,0.4,0
558,66,1,16.6,7.6,315,233,384,6.9,2,0.4,0
559,66,1,17.3,8.5,388,173,367,7.8,2.6,0.5,0
560,64,1,1.4,0.5,298,31,83,7.2,2.6,0.5,0
561,38,0,0.6,0.1,165,22,34,5.9,2.9,0.9,1
562,43,1,22.5,11.8,143,22,143,6.6,2.1,0.46,0
563,50,0,1,0.3,191,22,31,7.8,4,1,1
564,52,1,2.7,1.4,251,20,40,6,1.7,0.39,0
565,20,0,16.7,8.4,200,91,101,6.9,3.5,1.02,0
566,16,1,7.7,4.1,268,213,168,7.1,4,1.2,0
567,16,1,2.6,1.2,236,131,90,5.4,2.6,0.9,0
568,90,1,1.1,0.3,215,46,134,6.9,3,0.7,0
569,32,1,15.6,9.5,134,54,125,5.6,4,2.5,0
570,32,1,3.7,1.6,612,50,88,6.2,1.9,0.4,0
571,32,1,12.1,6,515,48,92,6.6,2.4,0.5,0
572,32,1,25,13.7,560,41,88,7.9,2.5,2.5,0
573,32,1,15,8.2,289,58,80,5.3,2.2,0.7,0
574,32,1,12.7,8.4,190,28,47,5.4,2.6,0.9,0
575,60,1,0.5,0.1,500,20,34,5.9,1.6,0.37,1
576,40,1,0.6,0.1,98,35,31,6,3.2,1.1,0
577,52,1,0.8,0.2,245,48,49,6.4,3.2,1,0
578,31,1,1.3,0.5,184,29,32,6.8,3.4,1,0
579,38,1,1,0.3,216,21,24,7.3,4.4,1.5,1
